date,close,open,high,low,turnover,volume,vwap,mktCap
1996-07-26,0.19,,,,,,,
1996-07-26,0.19,,,,,,,
1996-07-26,0.19,,,,,,,
1996-07-29,0.19,,,,,,,
1996-07-29,0.19,,,,,,,
1996-07-29,0.19,,,,,,,
1996-07-30,0.19,,,,,,,
1996-07-30,0.19,,,,,,,
1996-07-30,0.19,,,,,,,
1996-07-31,0.18,,,,,,,
1996-07-31,0.18,,,,,,,
1996-07-31,0.18,,,,,,,
1996-08-01,0.18,,,,,,,
1996-08-01,0.18,,,,,,,
1996-08-01,0.18,,,,,,,
1996-08-02,0.18,,,,,,,
1996-08-02,0.18,,,,,,,
1996-08-02,0.18,,,,,,,
1996-08-05,0.18,,,,,,,
1996-08-05,0.18,,,,,,,
1996-08-05,0.18,,,,,,,
1996-08-06,0.18,,,,,,,
1996-08-06,0.18,,,,,,,
1996-08-06,0.18,,,,,,,
1996-08-07,0.18,,,,,,,
1996-08-07,0.18,,,,,,,
1996-08-07,0.18,,,,,,,
1996-08-08,0.18,,,,,,,
1996-08-08,0.18,,,,,,,
1996-08-08,0.18,,,,,,,
1996-08-09,0.18,,,,,,,
1996-08-09,0.18,,,,,,,
1996-08-09,0.18,,,,,,,
1996-08-12,0.18,,,,,,,
1996-08-12,0.18,,,,,,,
1996-08-12,0.18,,,,,,,
1996-08-13,0.18,,,,,,,
1996-08-13,0.18,,,,,,,
1996-08-13,0.18,,,,,,,
1996-08-14,0.18,,,,,,,
1996-08-14,0.18,,,,,,,
1996-08-14,0.18,,,,,,,
1996-08-15,0.18,,,,,,,
1996-08-15,0.18,,,,,,,
1996-08-15,0.18,,,,,,,
1996-08-16,0.18,,,,,,,
1996-08-16,0.18,,,,,,,
1996-08-16,0.18,,,,,,,
1996-08-19,0.19,,,,,,,
1996-08-19,0.19,,,,,,,
1996-08-19,0.19,,,,,,,
1996-08-20,0.19,,,,,,,
1996-08-20,0.19,,,,,,,
1996-08-20,0.19,,,,,,,
1996-08-21,0.19,,,,,,,
1996-08-21,0.19,,,,,,,
1996-08-21,0.19,,,,,,,
1996-08-22,0.18,,,,,,,
1996-08-22,0.18,,,,,,,
1996-08-22,0.18,,,,,,,
1996-08-23,0.19,,,,,,,
1996-08-23,0.19,,,,,,,
1996-08-23,0.19,,,,,,,
1996-08-26,0.19,,,,,,,
1996-08-26,0.19,,,,,,,
1996-08-26,0.19,,,,,,,
1996-08-27,0.19,,,,,,,
1996-08-27,0.19,,,,,,,
1996-08-27,0.19,,,,,,,
1996-08-28,0.19,,,,,,,
1996-08-28,0.19,,,,,,,
1996-08-28,0.19,,,,,,,
1996-08-29,0.19,,,,,,,
1996-08-29,0.19,,,,,,,
1996-08-29,0.19,,,,,,,
1996-08-30,0.18,,,,,,,
1996-08-30,0.18,,,,,,,
1996-08-30,0.18,,,,,,,
1996-09-02,0.19,,,,,,,
1996-09-02,0.19,,,,,,,
1996-09-02,0.19,,,,,,,
1996-09-03,0.19,,,,,,,
1996-09-03,0.19,,,,,,,
1996-09-03,0.19,,,,,,,
1996-09-04,0.19,,,,,,,
1996-09-04,0.19,,,,,,,
1996-09-04,0.19,,,,,,,
1996-09-05,0.19,,,,,,,
1996-09-05,0.19,,,,,,,
1996-09-05,0.19,,,,,,,
1996-09-06,0.19,,,,,,,
1996-09-06,0.19,,,,,,,
1996-09-06,0.19,,,,,,,
1996-09-09,0.19,,,,,,,
1996-09-09,0.19,,,,,,,
1996-09-09,0.19,,,,,,,
1996-09-10,0.19,,,,,,,
1996-09-10,0.19,,,,,,,
1996-09-10,0.19,,,,,,,
1996-09-11,0.19,,,,,,,
1996-09-11,0.19,,,,,,,
1996-09-11,0.19,,,,,,,
1996-09-12,0.19,,,,,,,
1996-09-12,0.19,,,,,,,
1996-09-12,0.19,,,,,,,
1996-09-13,0.19,,,,,,,
1996-09-13,0.19,,,,,,,
1996-09-13,0.19,,,,,,,
1996-09-16,0.19,,,,,,,
1996-09-16,0.19,,,,,,,
1996-09-16,0.19,,,,,,,
1996-09-17,0.19,,,,,,,
1996-09-17,0.19,,,,,,,
1996-09-17,0.19,,,,,,,
1996-09-18,0.19,,,,,,,
1996-09-18,0.19,,,,,,,
1996-09-18,0.19,,,,,,,
1996-09-19,0.19,,,,,,,
1996-09-19,0.19,,,,,,,
1996-09-19,0.19,,,,,,,
1996-09-20,0.19,,,,,,,
1996-09-20,0.19,,,,,,,
1996-09-20,0.19,,,,,,,
1996-09-23,0.19,,,,,,,
1996-09-23,0.19,,,,,,,
1996-09-23,0.19,,,,,,,
1996-09-24,0.19,,,,,,,
1996-09-24,0.19,,,,,,,
1996-09-24,0.19,,,,,,,
1996-09-25,0.19,,,,,,,
1996-09-25,0.19,,,,,,,
1996-09-25,0.19,,,,,,,
1996-09-26,0.19,,,,,,,
1996-09-26,0.19,,,,,,,
1996-09-26,0.19,,,,,,,
1996-09-27,0.19,,,,,,,
1996-09-27,0.19,,,,,,,
1996-09-27,0.19,,,,,,,
1996-09-30,0.19,,,,,,,
1996-09-30,0.19,,,,,,,
1996-09-30,0.19,,,,,,,
1996-10-01,0.19,,,,,,,
1996-10-01,0.19,,,,,,,
1996-10-01,0.19,,,,,,,
1996-10-02,0.19,,,,,,,
1996-10-02,0.19,,,,,,,
1996-10-02,0.19,,,,,,,
1996-10-03,0.19,,,,,,,
1996-10-03,0.19,,,,,,,
1996-10-03,0.19,,,,,,,
1996-10-04,0.19,,,,,,,
1996-10-04,0.19,,,,,,,
1996-10-04,0.19,,,,,,,
1996-10-07,0.19,,,,,,,
1996-10-07,0.19,,,,,,,
1996-10-07,0.19,,,,,,,
1996-10-08,0.19,,,,,,,
1996-10-08,0.19,,,,,,,
1996-10-08,0.19,,,,,,,
1996-10-09,0.19,,,,,,,
1996-10-09,0.19,,,,,,,
1996-10-09,0.19,,,,,,,
1996-10-10,0.19,,,,,,,
1996-10-10,0.19,,,,,,,
1996-10-10,0.19,,,,,,,
1996-10-11,0.19,,,,,,,
1996-10-11,0.19,,,,,,,
1996-10-11,0.19,,,,,,,
1996-10-14,0.19,,,,,,,
1996-10-14,0.19,,,,,,,
1996-10-14,0.19,,,,,,,
1996-10-15,0.19,,,,,,,
1996-10-15,0.19,,,,,,,
1996-10-15,0.19,,,,,,,
1996-10-16,0.19,,,,,,,
1996-10-16,0.19,,,,,,,
1996-10-16,0.19,,,,,,,
1996-10-17,0.19,,,,,,,
1996-10-17,0.19,,,,,,,
1996-10-17,0.19,,,,,,,
1996-10-18,0.19,,,,,,,
1996-10-18,0.19,,,,,,,
1996-10-18,0.19,,,,,,,
1996-10-21,0.19,,,,,,,
1996-10-21,0.19,,,,,,,
1996-10-21,0.19,,,,,,,
1996-10-22,0.19,,,,,,,
1996-10-22,0.19,,,,,,,
1996-10-22,0.19,,,,,,,
1996-10-23,0.19,,,,,,,
1996-10-23,0.19,,,,,,,
1996-10-23,0.19,,,,,,,
1996-10-24,0.19,,,,,,,
1996-10-24,0.19,,,,,,,
1996-10-24,0.19,,,,,,,
1996-10-25,0.19,,,,,,,
1996-10-25,0.19,,,,,,,
1996-10-25,0.19,,,,,,,
1996-10-28,0.19,,,,,,,
1996-10-28,0.19,,,,,,,
1996-10-28,0.19,,,,,,,
1996-10-29,0.19,,,,,,,
1996-10-29,0.19,,,,,,,
1996-10-29,0.19,,,,,,,
1996-10-30,0.19,,,,,,,
1996-10-30,0.19,,,,,,,
1996-10-30,0.19,,,,,,,
1996-10-31,0.19,,,,,,,
1996-10-31,0.19,,,,,,,
1996-10-31,0.19,,,,,,,
1996-11-01,0.19,,,,,,,
1996-11-01,0.19,,,,,,,
1996-11-01,0.19,,,,,,,
1996-11-04,0.19,,,,,,,
1996-11-04,0.19,,,,,,,
1996-11-04,0.19,,,,,,,
1996-11-05,0.19,,,,,,,
1996-11-05,0.19,,,,,,,
1996-11-05,0.19,,,,,,,
1996-11-06,0.19,,,,,,,
1996-11-06,0.19,,,,,,,
1996-11-06,0.19,,,,,,,
1996-11-07,0.19,,,,,,,
1996-11-07,0.19,,,,,,,
1996-11-07,0.19,,,,,,,
1996-11-08,0.19,,,,,,,
1996-11-08,0.19,,,,,,,
1996-11-08,0.19,,,,,,,
1996-11-11,0.19,,,,,,,
1996-11-11,0.19,,,,,,,
1996-11-11,0.19,,,,,,,
1996-11-12,0.19,,,,,,,
1996-11-12,0.19,,,,,,,
1996-11-12,0.19,,,,,,,
1996-11-13,0.19,,,,,,,
1996-11-13,0.19,,,,,,,
1996-11-13,0.19,,,,,,,
1996-11-14,0.19,,,,,,,
1996-11-14,0.19,,,,,,,
1996-11-14,0.19,,,,,,,
1996-11-15,0.19,,,,,,,
1996-11-15,0.19,,,,,,,
1996-11-15,0.19,,,,,,,
1996-11-18,0.18,,,,,,,
1996-11-18,0.18,,,,,,,
1996-11-18,0.18,,,,,,,
1996-11-19,0.18,,,,,,,
1996-11-19,0.18,,,,,,,
1996-11-19,0.18,,,,,,,
1996-11-20,0.18,,,,,,,
1996-11-20,0.18,,,,,,,
1996-11-20,0.18,,,,,,,
1996-11-21,0.18,,,,,,,
1996-11-21,0.18,,,,,,,
1996-11-21,0.18,,,,,,,
1996-11-22,0.18,,,,,,,
1996-11-22,0.18,,,,,,,
1996-11-22,0.18,,,,,,,
1996-11-25,0.19,,,,,,,
1996-11-25,0.19,,,,,,,
1996-11-25,0.19,,,,,,,
1996-11-26,0.18,,,,,,,
1996-11-26,0.18,,,,,,,
1996-11-26,0.18,,,,,,,
1996-11-27,0.18,,,,,,,
1996-11-27,0.18,,,,,,,
1996-11-27,0.18,,,,,,,
1996-11-28,0.18,,,,,,,
1996-11-28,0.18,,,,,,,
1996-11-28,0.18,,,,,,,
1996-11-29,0.2,,,,,,,
1996-11-29,0.2,,,,,,,
1996-11-29,0.2,,,,,,,
1996-12-02,0.19,,,,,,,
1996-12-02,0.19,,,,,,,
1996-12-02,0.19,,,,,,,
1996-12-03,0.19,,,,,,,
1996-12-03,0.19,,,,,,,
1996-12-03,0.19,,,,,,,
1996-12-04,0.19,,,,,,,
1996-12-04,0.19,,,,,,,
1996-12-04,0.19,,,,,,,
1996-12-05,0.19,,,,,,,
1996-12-05,0.19,,,,,,,
1996-12-05,0.19,,,,,,,
1996-12-06,0.18,,,,,,,
1996-12-06,0.18,,,,,,,
1996-12-06,0.18,,,,,,,
1996-12-09,0.19,,,,,,,
1996-12-09,0.19,,,,,,,
1996-12-09,0.19,,,,,,,
1996-12-10,0.19,,,,,,,
1996-12-10,0.19,,,,,,,
1996-12-10,0.19,,,,,,,
1996-12-11,0.23,,,,,,,
1996-12-11,0.23,,,,,,,
1996-12-11,0.23,,,,,,,
1996-12-12,0.22,,,,,,,
1996-12-12,0.22,,,,,,,
1996-12-12,0.22,,,,,,,
1996-12-13,0.22,,,,,,,
1996-12-13,0.22,,,,,,,
1996-12-13,0.22,,,,,,,
1996-12-16,0.21,,,,,,,
1996-12-16,0.21,,,,,,,
1996-12-16,0.21,,,,,,,
1996-12-17,0.21,,,,,,,
1996-12-17,0.21,,,,,,,
1996-12-17,0.21,,,,,,,
1996-12-18,0.21,,,,,,,
1996-12-18,0.21,,,,,,,
1996-12-18,0.21,,,,,,,
1996-12-19,0.21,,,,,,,
1996-12-19,0.21,,,,,,,
1996-12-19,0.21,,,,,,,
1996-12-20,0.21,,,,,,,
1996-12-20,0.21,,,,,,,
1996-12-20,0.21,,,,,,,
1996-12-23,0.21,,,,,,,
1996-12-23,0.21,,,,,,,
1996-12-23,0.21,,,,,,,
1996-12-24,0.22,,,,,,,
1996-12-24,0.22,,,,,,,
1996-12-24,0.22,,,,,,,
1996-12-25,0.22,,,,,,,
1996-12-25,0.22,,,,,,,
1996-12-25,0.22,,,,,,,
1996-12-26,0.22,,,,,,,
1996-12-26,0.22,,,,,,,
1996-12-26,0.22,,,,,,,
1996-12-27,0.21,,,,,,,
1996-12-27,0.21,,,,,,,
1996-12-27,0.21,,,,,,,
1996-12-30,0.21,,,,,,,
1996-12-30,0.21,,,,,,,
1996-12-30,0.21,,,,,,,
1996-12-31,0.21,,,,,,,
1996-12-31,0.21,,,,,,,
1996-12-31,0.21,,,,,,,
1997-01-01,0.21,,,,,,,
1997-01-01,0.21,,,,,,,
1997-01-01,0.21,,,,,,,
1997-01-02,0.21,,,,,,,
1997-01-02,0.21,,,,,,,
1997-01-02,0.21,,,,,,,
1997-01-03,0.22,,,,,,,
1997-01-03,0.22,,,,,,,
1997-01-03,0.22,,,,,,,
1997-01-06,0.22,,,,,,,
1997-01-06,0.22,,,,,,,
1997-01-06,0.22,,,,,,,
1997-01-07,0.22,,,,,,,
1997-01-07,0.22,,,,,,,
1997-01-07,0.22,,,,,,,
1997-01-08,0.22,,,,,,,
1997-01-08,0.22,,,,,,,
1997-01-08,0.22,,,,,,,
1997-01-09,0.22,,,,,,,
1997-01-09,0.22,,,,,,,
1997-01-09,0.22,,,,,,,
1997-01-10,0.22,,,,,,,
1997-01-10,0.22,,,,,,,
1997-01-10,0.22,,,,,,,
1997-01-13,0.22,,,,,,,
1997-01-13,0.22,,,,,,,
1997-01-13,0.22,,,,,,,
1997-01-14,0.21,,,,,,,
1997-01-14,0.21,,,,,,,
1997-01-14,0.21,,,,,,,
1997-01-15,0.21,,,,,,,
1997-01-15,0.21,,,,,,,
1997-01-15,0.21,,,,,,,
1997-01-16,0.21,,,,,,,
1997-01-16,0.21,,,,,,,
1997-01-16,0.21,,,,,,,
1997-01-17,0.21,,,,,,,
1997-01-17,0.21,,,,,,,
1997-01-17,0.21,,,,,,,
1997-01-20,0.21,,,,,,,
1997-01-20,0.21,,,,,,,
1997-01-20,0.21,,,,,,,
1997-01-21,0.21,,,,,,,
1997-01-21,0.21,,,,,,,
1997-01-21,0.21,,,,,,,
1997-01-22,0.21,,,,,,,
1997-01-22,0.21,,,,,,,
1997-01-22,0.21,,,,,,,
1997-01-23,0.21,,,,,,,
1997-01-23,0.21,,,,,,,
1997-01-23,0.21,,,,,,,
1997-01-24,0.21,,,,,,,
1997-01-24,0.21,,,,,,,
1997-01-24,0.21,,,,,,,
1997-01-27,0.21,,,,,,,
1997-01-27,0.21,,,,,,,
1997-01-27,0.21,,,,,,,
1997-01-28,0.21,,,,,,,
1997-01-28,0.21,,,,,,,
1997-01-28,0.21,,,,,,,
1997-01-29,0.21,,,,,,,
1997-01-29,0.21,,,,,,,
1997-01-29,0.21,,,,,,,
1997-01-30,0.22,,,,,,,
1997-01-30,0.22,,,,,,,
1997-01-30,0.22,,,,,,,
1997-01-31,0.21,,,,,,,
1997-01-31,0.21,,,,,,,
1997-01-31,0.21,,,,,,,
1997-02-03,0.21,,,,,,,
1997-02-03,0.21,,,,,,,
1997-02-03,0.21,,,,,,,
1997-02-04,0.21,,,,,,,
1997-02-04,0.21,,,,,,,
1997-02-04,0.21,,,,,,,
1997-02-05,0.21,,,,,,,
1997-02-05,0.21,,,,,,,
1997-02-05,0.21,,,,,,,
1997-02-06,0.21,,,,,,,
1997-02-06,0.21,,,,,,,
1997-02-06,0.21,,,,,,,
1997-02-07,0.21,,,,,,,
1997-02-07,0.21,,,,,,,
1997-02-07,0.21,,,,,,,
1997-02-10,0.21,,,,,,,
1997-02-10,0.21,,,,,,,
1997-02-10,0.21,,,,,,,
1997-02-11,0.21,,,,,,,
1997-02-11,0.21,,,,,,,
1997-02-11,0.21,,,,,,,
1997-02-12,0.21,,,,,,,
1997-02-12,0.21,,,,,,,
1997-02-12,0.21,,,,,,,
1997-02-13,0.21,,,,,,,
1997-02-13,0.21,,,,,,,
1997-02-13,0.21,,,,,,,
1997-02-14,0.21,,,,,,,
1997-02-14,0.21,,,,,,,
1997-02-14,0.21,,,,,,,
1997-02-17,0.21,,,,,,,
1997-02-17,0.21,,,,,,,
1997-02-17,0.21,,,,,,,
1997-02-18,0.22,,,,,,,
1997-02-18,0.22,,,,,,,
1997-02-18,0.22,,,,,,,
1997-02-19,0.22,,,,,,,
1997-02-19,0.22,,,,,,,
1997-02-19,0.22,,,,,,,
1997-02-20,0.22,,,,,,,
1997-02-20,0.22,,,,,,,
1997-02-20,0.22,,,,,,,
1997-02-21,0.22,,,,,,,
1997-02-21,0.22,,,,,,,
1997-02-21,0.22,,,,,,,
1997-02-24,0.22,,,,,,,
1997-02-24,0.22,,,,,,,
1997-02-24,0.22,,,,,,,
1997-02-25,0.22,,,,,,,
1997-02-25,0.22,,,,,,,
1997-02-25,0.22,,,,,,,
1997-02-26,0.22,,,,,,,
1997-02-26,0.22,,,,,,,
1997-02-26,0.22,,,,,,,
1997-02-27,0.21,,,,,,,
1997-02-27,0.21,,,,,,,
1997-02-27,0.21,,,,,,,
1997-02-28,0.21,,,,,,,
1997-02-28,0.21,,,,,,,
1997-02-28,0.21,,,,,,,
1997-03-03,0.21,,,,,,,
1997-03-03,0.21,,,,,,,
1997-03-03,0.21,,,,,,,
1997-03-04,0.21,,,,,,,
1997-03-04,0.21,,,,,,,
1997-03-04,0.21,,,,,,,
1997-03-05,0.21,,,,,,,
1997-03-05,0.21,,,,,,,
1997-03-05,0.21,,,,,,,
1997-03-06,0.21,,,,,,,
1997-03-06,0.21,,,,,,,
1997-03-06,0.21,,,,,,,
1997-03-07,0.21,,,,,,,
1997-03-07,0.21,,,,,,,
1997-03-07,0.21,,,,,,,
1997-03-10,0.21,,,,,,,
1997-03-10,0.21,,,,,,,
1997-03-10,0.21,,,,,,,
1997-03-11,0.21,,,,,,,
1997-03-11,0.21,,,,,,,
1997-03-11,0.21,,,,,,,
1997-03-12,0.21,,,,,,,
1997-03-12,0.21,,,,,,,
1997-03-12,0.21,,,,,,,
1997-03-13,0.21,,,,,,,
1997-03-13,0.21,,,,,,,
1997-03-13,0.21,,,,,,,
1997-03-14,0.21,,,,,,,
1997-03-14,0.21,,,,,,,
1997-03-14,0.21,,,,,,,
1997-03-17,0.21,,,,,,,
1997-03-17,0.21,,,,,,,
1997-03-17,0.21,,,,,,,
1997-03-18,0.2,,,,,,,0.3102
1997-03-18,0.2,,,,,,,0.3102
1997-03-18,0.2,,,,,,,0.3102
1997-03-19,0.21,,,,,,,0.3124
1997-03-19,0.21,,,,,,,0.3124
1997-03-19,0.21,,,,,,,0.3124
1997-03-20,0.2,,,,,,,0.308
1997-03-20,0.2,,,,,,,0.308
1997-03-20,0.2,,,,,,,0.308
1997-03-21,0.2,,,,,,,0.308
1997-03-21,0.2,,,,,,,0.308
1997-03-21,0.2,,,,,,,0.308
1997-03-24,0.2,,,,,,,0.3036
1997-03-24,0.2,,,,,,,0.3036
1997-03-24,0.2,,,,,,,0.3036
1997-03-25,0.2,,,,,,,0.3036
1997-03-25,0.2,,,,,,,0.3036
1997-03-25,0.2,,,,,,,0.3036
1997-03-26,0.2,,,,,,,0.3058
1997-03-26,0.2,,,,,,,0.3058
1997-03-26,0.2,,,,,,,0.3058
1997-03-27,0.2,,,,,,,0.308
1997-03-27,0.2,,,,,,,0.308
1997-03-27,0.2,,,,,,,0.308
1997-03-28,0.2,,,,,,,0.3058
1997-03-28,0.2,,,,,,,0.3058
1997-03-28,0.2,,,,,,,0.3058
1997-03-31,0.2,,,,,,,0.3014
1997-03-31,0.2,,,,,,,0.3014
1997-03-31,0.2,,,,,,,0.3014
1997-04-01,0.2,,,,,,,0.297
1997-04-01,0.2,,,,,,,0.297
1997-04-01,0.2,,,,,,,0.297
1997-04-02,0.19,,,,,,,0.2948
1997-04-02,0.19,,,,,,,0.2948
1997-04-02,0.19,,,,,,,0.2948
1997-04-03,0.19,,,,,,,0.2948
1997-04-03,0.19,,,,,,,0.2948
1997-04-03,0.19,,,,,,,0.2948
1997-04-04,0.19,,,,,,,0.2882
1997-04-04,0.19,,,,,,,0.2882
1997-04-04,0.19,,,,,,,0.2882
1997-04-07,0.19,,,,,,,0.2948
1997-04-07,0.19,,,,,,,0.2948
1997-04-07,0.19,,,,,,,0.2948
1997-04-08,0.2,,,,,,,0.3014
1997-04-08,0.2,,,,,,,0.3014
1997-04-08,0.2,,,,,,,0.3014
1997-04-09,0.2,,,,,,,0.3036
1997-04-09,0.2,,,,,,,0.3036
1997-04-09,0.2,,,,,,,0.3036
1997-04-10,0.19,,,,,,,0.2926
1997-04-10,0.19,,,,,,,0.2926
1997-04-10,0.19,,,,,,,0.2926
1997-04-11,0.19,,,,,,,0.2948
1997-04-11,0.19,,,,,,,0.2948
1997-04-11,0.19,,,,,,,0.2948
1997-04-14,0.19,,,,,,,0.2882
1997-04-14,0.19,,,,,,,0.2882
1997-04-14,0.19,,,,,,,0.2882
1997-04-15,0.19,,,,,,,0.286
1997-04-15,0.19,,,,,,,0.286
1997-04-15,0.19,,,,,,,0.286
1997-04-16,0.18,,,,,,,0.2794
1997-04-16,0.18,,,,,,,0.2794
1997-04-16,0.18,,,,,,,0.2794
1997-04-17,0.18,,,,,,,0.2772
1997-04-17,0.18,,,,,,,0.2772
1997-04-17,0.18,,,,,,,0.2772
1997-04-18,0.18,,,,,,,0.2772
1997-04-18,0.18,,,,,,,0.2772
1997-04-18,0.18,,,,,,,0.2772
1997-04-21,0.19,,,,,,,0.2882
1997-04-21,0.19,,,,,,,0.2882
1997-04-21,0.19,,,,,,,0.2882
1997-04-22,0.18,,,,,,,0.2772
1997-04-22,0.18,,,,,,,0.2772
1997-04-22,0.18,,,,,,,0.2772
1997-04-23,0.19,,,,,,,0.286
1997-04-23,0.19,,,,,,,0.286
1997-04-23,0.19,,,,,,,0.286
1997-04-24,0.19,,,,,,,0.286
1997-04-24,0.19,,,,,,,0.286
1997-04-24,0.19,,,,,,,0.286
1997-04-25,0.19,,,,,,,0.2838
1997-04-25,0.19,,,,,,,0.2838
1997-04-25,0.19,,,,,,,0.2838
1997-04-28,0.18,,,,,,,0.2772
1997-04-28,0.18,,,,,,,0.2772
1997-04-28,0.18,,,,,,,0.2772
1997-04-29,0.18,,,,,,,0.2728
1997-04-29,0.18,,,,,,,0.2728
1997-04-29,0.18,,,,,,,0.2728
1997-04-30,0.19,,,,,,,0.286
1997-04-30,0.19,,,,,,,0.286
1997-04-30,0.19,,,,,,,0.286
1997-05-01,0.19,,,,,,,0.286
1997-05-01,0.19,,,,,,,0.286
1997-05-01,0.19,,,,,,,0.286
1997-05-02,0.19,,,,,,,0.286
1997-05-02,0.19,,,,,,,0.286
1997-05-02,0.19,,,,,,,0.286
1997-05-05,0.2,,,,,,,0.3036
1997-05-05,0.2,,,,,,,0.3036
1997-05-05,0.2,,,,,,,0.3036
1997-05-06,0.2,,,,,,,0.2992
1997-05-06,0.2,,,,,,,0.2992
1997-05-06,0.2,,,,,,,0.2992
1997-05-07,0.2,,,,,,,0.2992
1997-05-07,0.2,,,,,,,0.2992
1997-05-07,0.2,,,,,,,0.2992
1997-05-08,0.2,,,,,,,0.2992
1997-05-08,0.2,,,,,,,0.2992
1997-05-08,0.2,,,,,,,0.2992
1997-05-09,0.2,,,,,,,0.2992
1997-05-09,0.2,,,,,,,0.2992
1997-05-09,0.2,,,,,,,0.2992
1997-05-12,0.19,,,,,,,0.2948
1997-05-12,0.19,,,,,,,0.2948
1997-05-12,0.19,,,,,,,0.2948
1997-05-13,0.19,,,,,,,0.2904
1997-05-13,0.19,,,,,,,0.2904
1997-05-13,0.19,,,,,,,0.2904
1997-05-14,0.19,,,,,,,0.2904
1997-05-14,0.19,,,,,,,0.2904
1997-05-14,0.19,,,,,,,0.2904
1997-05-15,0.18,,,,,,,0.2772
1997-05-15,0.18,,,,,,,0.2772
1997-05-15,0.18,,,,,,,0.2772
1997-05-16,0.18,,,,,,,0.2794
1997-05-16,0.18,,,,,,,0.2794
1997-05-16,0.18,,,,,,,0.2794
1997-05-19,0.18,,,,,,,0.2794
1997-05-19,0.18,,,,,,,0.2794
1997-05-19,0.18,,,,,,,0.2794
1997-05-20,0.19,,,,,,,0.2816
1997-05-20,0.19,,,,,,,0.2816
1997-05-20,0.19,,,,,,,0.2816
1997-05-21,0.19,,,,,,,0.2816
1997-05-21,0.19,,,,,,,0.2816
1997-05-21,0.19,,,,,,,0.2816
1997-05-22,0.19,,,,,,,0.286
1997-05-22,0.19,,,,,,,0.286
1997-05-22,0.19,,,,,,,0.286
1997-05-23,0.19,,,,,,,0.286
1997-05-23,0.19,,,,,,,0.286
1997-05-23,0.19,,,,,,,0.286
1997-05-26,0.19,,,,,,,0.286
1997-05-26,0.19,,,,,,,0.286
1997-05-26,0.19,,,,,,,0.286
1997-05-27,0.19,,,,,,,0.2904
1997-05-27,0.19,,,,,,,0.2904
1997-05-27,0.19,,,,,,,0.2904
1997-05-28,0.19,,,,,,,0.2904
1997-05-28,0.19,,,,,,,0.2904
1997-05-28,0.19,,,,,,,0.2904
1997-05-29,0.19,,,,,,,0.2904
1997-05-29,0.19,,,,,,,0.2904
1997-05-29,0.19,,,,,,,0.2904
1997-05-30,0.19,,,,,,,0.2904
1997-05-30,0.19,,,,,,,0.2904
1997-05-30,0.19,,,,,,,0.2904
1997-06-02,0.19,,,,,,,0.2904
1997-06-02,0.19,,,,,,,0.2904
1997-06-02,0.19,,,,,,,0.2904
1997-06-03,0.19,,,,,,,0.2904
1997-06-03,0.19,,,,,,,0.2904
1997-06-03,0.19,,,,,,,0.2904
1997-06-04,0.19,,,,,,,0.2904
1997-06-04,0.19,,,,,,,0.2904
1997-06-04,0.19,,,,,,,0.2904
1997-06-05,0.19,,,,,,,0.2882
1997-06-05,0.19,,,,,,,0.2882
1997-06-05,0.19,,,,,,,0.2882
1997-06-06,0.19,,,,,,,0.2882
1997-06-06,0.19,,,,,,,0.2882
1997-06-06,0.19,,,,,,,0.2882
1997-06-09,0.19,,,,,,,0.2882
1997-06-09,0.19,,,,,,,0.2882
